Country_Region,Province_State,County,Combined_Key,Population_Density
US,Michigan,Emmet,"Emmet, Michigan, US",27.28536454
US,Michigan,Genesee,"Genesee, Michigan, US",248.1385245
US,Michigan,Gladwin,"Gladwin, Michigan, US",19.45875815
US,Michigan,Gogebic,"Gogebic, Michigan, US",5.399860881
US,Michigan,Grand Traverse,"Grand Traverse, Michigan, US",76.28762679
US,Michigan,Gratiot,"Gratiot, Michigan, US",27.89690217
US,Michigan,Hillsdale,"Hillsdale, Michigan, US",29.58287449
US,Michigan,Houghton,"Houghton, Michigan, US",13.91206727
US,Michigan,Huron,"Huron, Michigan, US",14.56719108
US,Michigan,Ingham,"Ingham, Michigan, US",201.0352465
US,Michigan,Ionia,"Ionia, Michigan, US",43.37072155
US,Michigan,Iosco,"Iosco, Michigan, US",17.75237723
US,Michigan,Iron,"Iron, Michigan, US",3.712682017
US,Michigan,Isabella,"Isabella, Michigan, US",47.7151145
US,Michigan,Jackson,"Jackson, Michigan, US",87.41753194
US,Michigan,Kalamazoo,"Kalamazoo, Michigan, US",179.6764763
US,Michigan,Kalkaska,"Kalkaska, Michigan, US",12.04569854
US,Michigan,Kent,"Kent, Michigan, US",292.8105753
US,Michigan,Keweenaw,"Keweenaw, Michigan, US",1.522643144
US,Michigan,Lake,"Lake, Michigan, US",8.001922192
US,Michigan,Lapeer,"Lapeer, Michigan, US",52.83187468
US,Michigan,Leelanau,"Leelanau, Michigan, US",24.06356429
US,Michigan,Lenawee,"Lenawee, Michigan, US",50.7194931
US,Michigan,Livingston,"Livingston, Michigan, US",128.7462614
US,Michigan,Luce,"Luce, Michigan, US",2.732980156
US,Michigan,Mackinac,"Mackinac, Michigan, US",4.087103862
US,Michigan,Macomb,"Macomb, Michigan, US",699.8635883
US,Michigan,Manistee,"Manistee, Michigan, US",17.40261535
US,Michigan,Marquette,"Marquette, Michigan, US",14.28674789
US,Michigan,Mason,"Mason, Michigan, US",22.53091769
US,Michigan,Mecosta,"Mecosta, Michigan, US",30.0915382
US,Michigan,Menominee,"Menominee, Michigan, US",8.592286346
US,Michigan,Midland,"Midland, Michigan, US",62.36493775
US,Michigan,Missaukee,"Missaukee, Michigan, US",10.25845311
US,Michigan,Monroe,"Monroe, Michigan, US",105.2143241
US,Michigan,Montcalm,"Montcalm, Michigan, US",34.60108249
US,Michigan,Montmorency,"Montmorency, Michigan, US",6.540803771
US,Michigan,Muskegon,"Muskegon, Michigan, US",132.5934611
US,Michigan,Newaygo,"Newaygo, Michigan, US",22.15734823
US,Michigan,Oakland,"Oakland, Michigan, US",556.7798567
US,Michigan,Oceana,"Oceana, Michigan, US",18.95519222
US,Michigan,Ogemaw,"Ogemaw, Michigan, US",14.33948507
US,Michigan,Ontonagon,"Ontonagon, Michigan, US",1.757663769
US,Michigan,Osceola,"Osceola, Michigan, US",15.83991701
US,Michigan,Oscoda,"Oscoda, Michigan, US",5.649489754
US,Michigan,Otsego,"Otsego, Michigan, US",18.2897872
US,Michigan,Ottawa,"Ottawa, Michigan, US",194.610162
US,Michigan,Presque Isle,"Presque Isle, Michigan, US",7.500864573
US,Michigan,Roscommon,"Roscommon, Michigan, US",17.73229412
US,Michigan,Saginaw,"Saginaw, Michigan, US",92.98590075
US,Michigan,St. Clair,"St. Clair, Michigan, US",85.4121096
US,Michigan,St. Joseph,"St. Joseph, Michigan, US",46.96898707
US,Michigan,Sanilac,"Sanilac, Michigan, US",16.59656849
US,Michigan,Schoolcraft,"Schoolcraft, Michigan, US",2.658521495
US,Michigan,Shiawassee,"Shiawassee, Michigan, US",49.80663028
US,Michigan,Tuscola,"Tuscola, Michigan, US",25.55592587
US,Michigan,Van Buren,"Van Buren, Michigan, US",47.81657698
US,Michigan,Washtenaw,"Washtenaw, Michigan, US",200.1470343
US,Michigan,Wayne,"Wayne, Michigan, US",1111.243974
US,Michigan,Wexford,"Wexford, Michigan, US",22.629962
US,Minnesota,Aitkin,"Aitkin, Minnesota, US",3.355774681
US,Minnesota,Anoka,"Anoka, Minnesota, US",317.8925949
US,Minnesota,Becker,"Becker, Minnesota, US",9.915577814
US,Minnesota,Beltrami,"Beltrami, Minnesota, US",7.108971232
US,Minnesota,Benton,"Benton, Minnesota, US",37.61666773
US,Minnesota,Big Stone,"Big Stone, Minnesota, US",3.87977138
US,Minnesota,Blue Earth,"Blue Earth, Minnesota, US",34.24424159
US,Minnesota,Brown,"Brown, Minnesota, US",15.92903909
US,Minnesota,Carlton,"Carlton, Minnesota, US",15.93174014
US,Minnesota,Carver,"Carver, Minnesota, US",109.4606279
US,Minnesota,Cass,"Cass, Minnesota, US",5.543212648
US,Minnesota,Chippewa,"Chippewa, Minnesota, US",7.979724605
US,Minnesota,Chisago,"Chisago, Minnesota, US",50.92789964
US,Minnesota,Clay,"Clay, Minnesota, US",23.19904548
US,Minnesota,Clearwater,"Clearwater, Minnesota, US",3.4066548
US,Minnesota,Cook,"Cook, Minnesota, US",1.411880747
US,Minnesota,Cottonwood,"Cottonwood, Minnesota, US",6.860833752
US,Minnesota,Crow Wing,"Crow Wing, Minnesota, US",24.69495301
US,Minnesota,Dakota,"Dakota, Minnesota, US",287.0862611
US,Minnesota,Dodge,"Dodge, Minnesota, US",18.09049033
US,Minnesota,Douglas,"Douglas, Minnesota, US",22.55843074
US,Minnesota,Faribault,"Faribault, Minnesota, US",7.530445672
US,Minnesota,Fillmore,"Fillmore, Minnesota, US",9.363680281
US,Minnesota,Freeborn,"Freeborn, Minnesota, US",16.66426612
US,Minnesota,Goodhue,"Goodhue, Minnesota, US",23.57660276
US,Minnesota,Grant,"Grant, Minnesota, US",4.185268289
US,Minnesota,Hennepin,"Hennepin, Minnesota, US",861.2850078
US,Minnesota,Houston,"Houston, Minnesota, US",13.05300211
US,Minnesota,Hubbard,"Hubbard, Minnesota, US",8.698506431
US,Minnesota,Isanti,"Isanti, Minnesota, US",34.53384188
US,Minnesota,Itasca,"Itasca, Minnesota, US",6.543269942
US,Minnesota,Jackson,"Jackson, Minnesota, US",5.518239361
US,Minnesota,Kanabec,"Kanabec, Minnesota, US",11.84603911
US,Minnesota,Kandiyohi,"Kandiyohi, Minnesota, US",20.65528477
US,Minnesota,Kittson,"Kittson, Minnesota, US",1.523938398
US,Minnesota,Koochiching,"Koochiching, Minnesota, US",1.572662334
US,Minnesota,Lac qui Parle,"Lac qui Parle, Minnesota, US",3.418299557
US,Minnesota,Lake,"Lake, Minnesota, US",1.934660717
US,Minnesota,Lake of the Woods,"Lake of the Woods, Minnesota, US",1.133137767
US,Minnesota,Le Sueur,"Le Sueur, Minnesota, US",24.08072321
US,Minnesota,Lincoln,"Lincoln, Minnesota, US",4.104994209
US,Minnesota,Lyon,"Lyon, Minnesota, US",13.96464829
US,Minnesota,McLeod,"McLeod, Minnesota, US",28.14346915
US,Minnesota,Mahnomen,"Mahnomen, Minnesota, US",3.810728538
US,Minnesota,Marshall,"Marshall, Minnesota, US",2.042900712
US,Minnesota,Martin,"Martin, Minnesota, US",10.82101817
US,Minnesota,Meeker,"Meeker, Minnesota, US",14.65436517
US,Minnesota,Mille Lacs,"Mille Lacs, Minnesota, US",17.35546372
US,Minnesota,Morrison,"Morrison, Minnesota, US",11.30721277
US,Minnesota,Mower,"Mower, Minnesota, US",21.49557969
US,Minnesota,Murray,"Murray, Minnesota, US",4.576826326
US,Minnesota,Nicollet,"Nicollet, Minnesota, US",29.07368911
US,Minnesota,Nobles,"Nobles, Minnesota, US",11.79157554
US,Minnesota,Norman,"Norman, Minnesota, US",2.901554031
US,Minnesota,Olmsted,"Olmsted, Minnesota, US",90.43287249
US,Minnesota,Otter Tail,"Otter Tail, Minnesota, US",11.35525316
US,Minnesota,Pennington,"Pennington, Minnesota, US",8.882049316
US,Minnesota,Pine,"Pine, Minnesota, US",7.969148816
US,Minnesota,Pipestone,"Pipestone, Minnesota, US",7.625646039
US,Minnesota,Polk,"Polk, Minnesota, US",6.188180671
US,Minnesota,Pope,"Pope, Minnesota, US",6.331688418
US,Minnesota,Ramsey,"Ramsey, Minnesota, US",1373.486689
US,Minnesota,Red Lake,"Red Lake, Minnesota, US",3.578797267
US,Minnesota,Redwood,"Redwood, Minnesota, US",6.737440087
US,Minnesota,Renville,"Renville, Minnesota, US",5.782590878
US,Minnesota,Rice,"Rice, Minnesota, US",51.21026588
US,Minnesota,Rock,"Rock, Minnesota, US",7.533047083
US,Minnesota,Roseau,"Roseau, Minnesota, US",3.571336243
US,Minnesota,St. Louis,"St. Louis, Minnesota, US",12.36461145
US,Minnesota,Scott,"Scott, Minnesota, US",155.3858522
US,Minnesota,Sherburne,"Sherburne, Minnesota, US",83.15061917
US,Minnesota,Sibley,"Sibley, Minnesota, US",9.777886502
US,Minnesota,Stearns,"Stearns, Minnesota, US",45.09063611
US,Minnesota,Steele,"Steele, Minnesota, US",32.95902354
US,Minnesota,Stevens,"Stevens, Minnesota, US",6.702543102
US,Minnesota,Swift,"Swift, Minnesota, US",4.896789923
US,Minnesota,Todd,"Todd, Minnesota, US",9.985919718
US,Minnesota,Traverse,"Traverse, Minnesota, US",2.245140892
US,Minnesota,Wabasha,"Wabasha, Minnesota, US",15.87359205
US,Minnesota,Wadena,"Wadena, Minnesota, US",9.824684807
US,Minnesota,Waseca,"Waseca, Minnesota, US",17.15359088
US,Minnesota,Washington,"Washington, Minnesota, US",254.4333331
US,Minnesota,Watonwan,"Watonwan, Minnesota, US",9.740561887
US,Minnesota,Wilkin,"Wilkin, Minnesota, US",3.261048572
US,Minnesota,Winona,"Winona, Minnesota, US",31.35532941
US,Minnesota,Wright,"Wright, Minnesota, US",77.52473687
US,Minnesota,Yellow Medicine,"Yellow Medicine, Minnesota, US",5.019167855
US,Mississippi,Adams,"Adams, Mississippi, US",26.34483607
US,Mississippi,Alcorn,"Alcorn, Mississippi, US",35.88420614
US,Mississippi,Amite,"Amite, Mississippi, US",6.593508175
US,Mississippi,Attala,"Attala, Mississippi, US",9.761341766
US,Mississippi,Benton,"Benton, Mississippi, US",7.836628889
US,Mississippi,Bolivar,"Bolivar, Mississippi, US",14.35428471
US,Mississippi,Calhoun,"Calhoun, Mississippi, US",9.591117351
US,Mississippi,Carroll,"Carroll, Mississippi, US",6.224560229
US,Mississippi,Chickasaw,"Chickasaw, Mississippi, US",13.29553467
US,Mississippi,Choctaw,"Choctaw, Mississippi, US",7.682417421
US,Mississippi,Claiborne,"Claiborne, Mississippi, US",7.224334492
US,Mississippi,Clarke,"Clarke, Mississippi, US",8.892475729
US,Mississippi,Clay,"Clay, Mississippi, US",18.65044155
US,Mississippi,Coahoma,"Coahoma, Mississippi, US",16.6338302
US,Mississippi,Copiah,"Copiah, Mississippi, US",14.26663426
US,Mississippi,Covington,"Covington, Mississippi, US",17.81234204
US,Mississippi,DeSoto,"DeSoto, Mississippi, US",142.7718716
US,Mississippi,Forrest,"Forrest, Mississippi, US",62.56364293
US,Mississippi,Franklin,"Franklin, Mississippi, US",5.310617435
US,Mississippi,George,"George, Mississippi, US",19.12378631
US,Mississippi,Greene,"Greene, Mississippi, US",7.42912219
US,Mississippi,Grenada,"Grenada, Mississippi, US",19.46233744
US,Mississippi,Hancock,"Hancock, Mississippi, US",38.0046386
US,Mississippi,Harrison,"Harrison, Mississippi, US",136.3818479
US,Mississippi,Hinds,"Hinds, Mississippi, US",107.3264588
US,Mississippi,Holmes,"Holmes, Mississippi, US",9.222988945
US,Mississippi,Humphreys,"Humphreys, Mississippi, US",7.877689387
US,Mississippi,Issaquena,"Issaquena, Mississippi, US",1.241373363
US,Mississippi,Itawamba,"Itawamba, Mississippi, US",17.01531858
US,Mississippi,Jackson,"Jackson, Mississippi, US",75.86074194
US,Mississippi,Jasper,"Jasper, Mississippi, US",9.437315628
US,Mississippi,Jefferson,"Jefferson, Mississippi, US",5.45513727
US,Mississippi,Jefferson Davis,"Jefferson Davis, Mississippi, US",10.86616101
US,Mississippi,Jones,"Jones, Mississippi, US",38.03942488
US,Mississippi,Kemper,"Kemper, Mississippi, US",5.093219192
US,Mississippi,Lafayette,"Lafayette, Mississippi, US",32.67504104
US,Mississippi,Lamar,"Lamar, Mississippi, US",47.59319855
US,Mississippi,Lauderdale,"Lauderdale, Mississippi, US",42.42785064
US,Mississippi,Lawrence,"Lawrence, Mississippi, US",11.32278836
US,Mississippi,Leake,"Leake, Mississippi, US",15.14873331
US,Mississippi,Lee,"Lee, Mississippi, US",72.86541382
US,Mississippi,Leflore,"Leflore, Mississippi, US",19.37028134
US,Mississippi,Lincoln,"Lincoln, Mississippi, US",22.6813684
US,Mississippi,Lowndes,"Lowndes, Mississippi, US",45.4032083
US,Mississippi,Madison,"Madison, Mississippi, US",55.92727918
US,Mississippi,Marion,"Marion, Mississippi, US",17.94030858
US,Mississippi,Marshall,"Marshall, Mississippi, US",19.56630999
US,Mississippi,Monroe,"Monroe, Mississippi, US",18.08666701
US,Mississippi,Montgomery,"Montgomery, Mississippi, US",9.67483601
US,Mississippi,Neshoba,"Neshoba, Mississippi, US",19.89379786
US,Mississippi,Newton,"Newton, Mississippi, US",14.38157924
US,Mississippi,Noxubee,"Noxubee, Mississippi, US",6.014045636
US,Mississippi,Oktibbeha,"Oktibbeha, Mississippi, US",41.69167639
US,Mississippi,Panola,"Panola, Mississippi, US",19.2962311
US,Mississippi,Pearl River,"Pearl River, Mississippi, US",26.24515785
US,Mississippi,Perry,"Perry, Mississippi, US",7.175499358
US,Mississippi,Pike,"Pike, Mississippi, US",37.51072001
US,Mississippi,Pontotoc,"Pontotoc, Mississippi, US",24.29022523
US,Mississippi,Prentiss,"Prentiss, Mississippi, US",23.5949236
US,Mississippi,Quitman,"Quitman, Mississippi, US",7.02780924
US,Mississippi,Rankin,"Rankin, Mississippi, US",75.29564324
US,Mississippi,Scott,"Scott, Mississippi, US",18.00808841
US,Mississippi,Sharkey,"Sharkey, Mississippi, US",4.03434357
US,Mississippi,Simpson,"Simpson, Mississippi, US",17.7419576
US,Mississippi,Smith,"Smith, Mississippi, US",9.747403215
US,Mississippi,Stone,"Stone, Mississippi, US",15.92563533
US,Mississippi,Sunflower,"Sunflower, Mississippi, US",14.68138043
US,Mississippi,Tallahatchie,"Tallahatchie, Mississippi, US",8.59369213
US,Mississippi,Tate,"Tate, Mississippi, US",27.17935372
US,Mississippi,Tippah,"Tippah, Mississippi, US",18.54515252
US,Mississippi,Tishomingo,"Tishomingo, Mississippi, US",17.72437119
US,Mississippi,Tunica,"Tunica, Mississippi, US",8.636126794
US,Mississippi,Union,"Union, Mississippi, US",26.34292915
US,Mississippi,Walthall,"Walthall, Mississippi, US",13.95663243
US,Mississippi,Warren,"Warren, Mississippi, US",30.88399826
US,Mississippi,Washington,"Washington, Mississippi, US",25.08498098
US,Mississippi,Wayne,"Wayne, Mississippi, US",9.725940258
US,Mississippi,Webster,"Webster, Mississippi, US",9.014770636
US,Mississippi,Wilkinson,"Wilkinson, Mississippi, US",5.118752942
US,Mississippi,Winston,"Winston, Mississippi, US",11.67237598
US,Mississippi,Yalobusha,"Yalobusha, Mississippi, US",10.26601327
US,Mississippi,Yazoo,"Yazoo, Mississippi, US",11.71024944
US,Missouri,Adair,"Adair, Missouri, US",17.23537089
US,Missouri,Andrew,"Andrew, Missouri, US",15.5313136
US,Missouri,Atchison,"Atchison, Missouri, US",3.717911062
US,Missouri,Audrain,"Audrain, Missouri, US",14.35392985
US,Missouri,Barry,"Barry, Missouri, US",17.60854903
US,Missouri,Barton,"Barton, Missouri, US",7.728171676
US,Missouri,Bates,"Bates, Missouri, US",7.555966482
US,Missouri,Benton,"Benton, Missouri, US",10.41371619
US,Missouri,Bollinger,"Bollinger, Missouri, US",7.673882055
US,Missouri,Boone,"Boone, Missouri, US",99.41363667
US,Missouri,Buchanan,"Buchanan, Missouri, US",84.24475137
US,Missouri,Butler,"Butler, Missouri, US",23.75128649
US,Missouri,Caldwell,"Caldwell, Missouri, US",8.193956256
US,Missouri,Callaway,"Callaway, Missouri, US",20.74470794
US,Missouri,Camden,"Camden, Missouri, US",26.54100904
US,Missouri,Cape Girardeau,"Cape Girardeau, Missouri, US",52.27181693
US,Missouri,Carroll,"Carroll, Missouri, US",4.915339508
US,Missouri,Carter,"Carter, Missouri, US",4.715945821
US,Missouri,Cass,"Cass, Missouri, US",56.90980617
US,Missouri,Cedar,"Cedar, Missouri, US",11.34180243
US,Missouri,Chariton,"Chariton, Missouri, US",3.878610694
US,Missouri,Christian,"Christian, Missouri, US",57.83181595
US,Missouri,Clark,"Clark, Missouri, US",5.203054047
US,Missouri,Clay,"Clay, Missouri, US",232.2097386
US,Missouri,Clinton,"Clinton, Missouri, US",18.86931837
US,Missouri,Cole,"Cole, Missouri, US",75.67995645
US,Missouri,Cooper,"Cooper, Missouri, US",12.04755146
US,Missouri,Crawford,"Crawford, Missouri, US",12.62606615
US,Missouri,Dade,"Dade, Missouri, US",5.980517182
US,Missouri,Dallas,"Dallas, Missouri, US",11.77610429
US,Missouri,Daviess,"Daviess, Missouri, US",5.690563996
US,Missouri,DeKalb,"DeKalb, Missouri, US",11.51275537
US,Missouri,Dent,"Dent, Missouri, US",7.952232527
US,Missouri,Douglas,"Douglas, Missouri, US",6.346587852
US,Missouri,Dunklin,"Dunklin, Missouri, US",21.71187675
US,Missouri,Franklin,"Franklin, Missouri, US",43.00662407
US,Missouri,Gasconade,"Gasconade, Missouri, US",10.9699606
US,Missouri,Gentry,"Gentry, Missouri, US",5.236582122
US,Missouri,Greene,"Greene, Missouri, US",164.9031583
US,Missouri,Grundy,"Grundy, Missouri, US",8.904548618
US,Missouri,Harrison,"Harrison, Missouri, US",4.57112958
US,Missouri,Henry,"Henry, Missouri, US",12.05766505
US,Missouri,Hickory,"Hickory, Missouri, US",9.069544684
US,Missouri,Holt,"Holt, Missouri, US",3.718385395
US,Missouri,Howard,"Howard, Missouri, US",8.419006275
US,Missouri,Howell,"Howell, Missouri, US",16.6982967
US,Missouri,Iron,"Iron, Missouri, US",7.171734272
US,Missouri,Jackson,"Jackson, Missouri, US",441.9796225
US,Missouri,Jasper,"Jasper, Missouri, US",72.10268318
US,Missouri,Jefferson,"Jefferson, Missouri, US",131.327441
US,Missouri,Johnson,"Johnson, Missouri, US",24.99754762
US,Missouri,Knox,"Knox, Missouri, US",3.026712691
US,Missouri,Laclede,"Laclede, Missouri, US",17.92770478
US,Missouri,Lafayette,"Lafayette, Missouri, US",20.02231721
US,Missouri,Lawrence,"Lawrence, Missouri, US",24.06788678
US,Missouri,Lewis,"Lewis, Missouri, US",7.6655937
US,Missouri,Lincoln,"Lincoln, Missouri, US",34.2392392
US,Missouri,Linn,"Linn, Missouri, US",7.643167885
US,Missouri,Livingston,"Livingston, Missouri, US",10.9353774
US,Missouri,McDonald,"McDonald, Missouri, US",16.33712376
US,Missouri,Macon,"Macon, Missouri, US",7.350907175
US,Missouri,Madison,"Madison, Missouri, US",9.531744995
US,Missouri,Maries,"Maries, Missouri, US",6.509058175
US,Missouri,Marion,"Marion, Missouri, US",25.33705272
US,Missouri,Mercer,"Mercer, Missouri, US",3.117163151
US,Missouri,Miller,"Miller, Missouri, US",16.32035586
US,Missouri,Mississippi,"Mississippi, Missouri, US",12.89686587
US,Missouri,Moniteau,"Moniteau, Missouri, US",14.84578973
US,Missouri,Monroe,"Monroe, Missouri, US",5.159116544
US,Missouri,Montgomery,"Montgomery, Missouri, US",8.331136413
US,Missouri,Morgan,"Morgan, Missouri, US",13.00961905
US,Missouri,New Madrid,"New Madrid, Missouri, US",10.19012491
US,Missouri,Newton,"Newton, Missouri, US",35.96925233
US,Missouri,Nodaway,"Nodaway, Missouri, US",9.926797763
US,Missouri,Oregon,"Oregon, Missouri, US",5.23034364
US,Missouri,Osage,"Osage, Missouri, US",8.668811026
US,Missouri,Ozark,"Ozark, Missouri, US",4.786813376
US,Missouri,Pemiscot,"Pemiscot, Missouri, US",13.34854591
US,Missouri,Perry,"Perry, Missouri, US",15.58391918
US,Missouri,Pettis,"Pettis, Missouri, US",23.97969004
US,Missouri,Phelps,"Phelps, Missouri, US",25.74230576
US,Missouri,Pike,"Pike, Missouri, US",10.64771721
US,Missouri,Platte,"Platte, Missouri, US",90.89432517
US,Missouri,Polk,"Polk, Missouri, US",19.16699993
US,Missouri,Pulaski,"Pulaski, Missouri, US",37.11399762
US,Missouri,Putnam,"Putnam, Missouri, US",3.593702353
US,Missouri,Ralls,"Ralls, Missouri, US",8.397114239
US,Missouri,Randolph,"Randolph, Missouri, US",19.952522
US,Missouri,Ray,"Ray, Missouri, US",15.49338692
US,Missouri,Reynolds,"Reynolds, Missouri, US",3.015836521
US,Missouri,Ripley,"Ripley, Missouri, US",8.398043917
US,Missouri,St. Charles,"St. Charles, Missouri, US",268.6522511
US,Missouri,St. Clair,"St. Clair, Missouri, US",5.36725552
US,Missouri,Ste. Genevieve,"Ste. Genevieve, Missouri, US",13.8234786
US,Missouri,St. Francois,"St. Francois, Missouri, US",56.68575765
US,Missouri,St. Louis,"St. Louis, Missouri, US",759.9012477
US,Missouri,Saline,"Saline, Missouri, US",11.80651013
US,Missouri,Schuyler,"Schuyler, Missouri, US",5.656372927
US,Missouri,Scotland,"Scotland, Missouri, US",4.332410851
US,Missouri,Scott,"Scott, Missouri, US",35.6039403
US,Missouri,Shannon,"Shannon, Missouri, US",3.171679413
US,Missouri,Shelby,"Shelby, Missouri, US",4.672262407
US,Missouri,Stoddard,"Stoddard, Missouri, US",13.84160574
US,Missouri,Stone,"Stone, Missouri, US",26.2325202
US,Missouri,Sullivan,"Sullivan, Missouri, US",3.764006173
US,Missouri,Taney,"Taney, Missouri, US",33.41085262
US,Missouri,Texas,"Texas, Missouri, US",8.419195202
US,Missouri,Vernon,"Vernon, Missouri, US",9.667138206
US,Missouri,Warren,"Warren, Missouri, US",30.54539784
US,Missouri,Washington,"Washington, Missouri, US",12.66790806
US,Missouri,Wayne,"Wayne, Missouri, US",6.768118295
US,Missouri,Webster,"Webster, Missouri, US",24.81348099
US,Missouri,Worth,"Worth, Missouri, US",2.954102851
US,Missouri,Wright,"Wright, Missouri, US",10.35972684
US,Missouri,St. Louis city,"St. Louis city, Missouri, US",1946.488522
US,Montana,Beaverhead,"Beaverhead, Montana, US",0.654314038
US,Montana,Big Horn,"Big Horn, Montana, US",1.033353047
US,Montana,Blaine,"Blaine, Montana, US",0.614439103
US,Montana,Broadwater,"Broadwater, Montana, US",1.8891289
US,Montana,Carbon,"Carbon, Montana, US",1.988486632
US,Montana,Carter,"Carter, Montana, US",0.152338308
US,Montana,Cascade,"Cascade, Montana, US",11.6976558
US,Montana,Chouteau,"Chouteau, Montana, US",0.562649284
US,Montana,Custer,"Custer, Montana, US",1.208830904
US,Montana,Daniels,"Daniels, Montana, US",0.474634872
US,Montana,Dawson,"Dawson, Montana, US",1.496116434
US,Montana,Deer Lodge,"Deer Lodge, Montana, US",4.769393728
US,Montana,Fallon,"Fallon, Montana, US",0.676164257
US,Montana,Fergus,"Fergus, Montana, US",1.003042044
